Feature.name,Degradation_Tag,mean_prop_xrn4,mean_prop_xrn4_dne1,mean_cpm_xrn4,mean_cpm_xrn4_dne1
AT1G04240.2,3'_truncated,0.00267379679144385,0,0.246413998680699,0
AT1G04240.2,5'_truncated,0.932058032718211,0.933299671078947,82.9391410809618,60.8426091531441
AT1G04240.2,Both_truncated,0.0670507016846416,0.066700328921053,5.71796046904841,4.3310531388496
AT1G04270.1,3'_truncated,0.0122979010119674,0.00997386813832085,9.83780415859984,7.19471221335066
AT1G04270.1,5'_truncated,0.0635195297269802,0.068620038917944,49.9239685640119,49.6797352622066
AT1G04270.1,Both_truncated,0.000785458636556503,0.000289038565837609,0.617239235539253,0.20799801440941
AT1G04270.1,Intact,0.923397110624496,0.921117054377897,716.463753618815,664.17531410192
AT1G04410.1,3'_truncated,0.0358427596244686,0.0230396424423606,9.82281530005332,6.6298814897297
AT1G04410.1,5'_truncated,0.431399322197722,0.407850664377846,113.143046009288,119.245841512941
AT1G04410.1,Both_truncated,0.00541214701495372,0.00658241779486415,1.51528145286437,1.92544407763885
AT1G04410.1,Intact,0.527345771162856,0.562527275384929,147.888891823721,162.55595158839
AT1G04420.1,3'_truncated,0.0602011121725145,0.0438125466811947,9.82487927900486,8.30555912162497
AT1G04420.1,5'_truncated,0.198490699516862,0.17149289131298,31.3655010670921,32.824912629089
AT1G04420.1,Both_truncated,0.0044891760459723,0.00459415987511563,0.66207811371386,0.870305393328436
AT1G04420.1,Intact,0.736819012264651,0.78010040213071,127.354717665518,150.065002343479
AT1G04480.1,3'_truncated,0.00373252638643604,0.0034602307468978,0.654389524668331,0.509852263410466
AT1G04480.1,5'_truncated,0.0870146295607626,0.124810191145952,15.4042200794262,17.5674745910668
AT1G04480.1,Both_truncated,0.474621331219107,0.411900073103858,87.6565943278938,61.7521981620002
AT1G04480.1,Intact,0.434631512833695,0.459829505003292,75.1692912598629,64.2382924460867
AT1G04750.1,3'_truncated,0.0255648948117534,0.0281882250580627,7.26847706434687,7.34311376727939
AT1G04750.1,5'_truncated,0.0771278254470036,0.0767003410917287,22.4829249894305,19.8688965670109
AT1G04750.1,Both_truncated,0.000551210138015106,0.00222621115077301,0.171764756886359,0.588958999366055
AT1G04750.1,Intact,0.8969398063159,0.892885222699436,252.708334199446,233.426718648574
AT1G04820.1,3'_truncated,0.0782797179186973,0.0529461053909368,8.44512303303489,6.41015593145421
AT1G04820.1,5'_truncated,0.251200686801535,0.206380924997292,26.7668950702269,24.4888790701135
AT1G04820.1,Both_truncated,0.00784577667679612,0.00363916359199762,0.76889936259257,0.394746931275029
AT1G04820.1,Intact,0.662673818602971,0.737033806019774,96.1352189270365,90.954148755114
AT1G04945.3,3'_truncated,0.919585991633078,0.921937242787804,170.725994061155,201.39409204139
AT1G04945.3,5'_truncated,0.00121533163517201,0.00183419939482741,0.232640721986419,0.396274922283062
AT1G04945.3,Both_truncated,0.0791986767317501,0.0762285578173682,13.8259831746828,16.6109529181869
AT1G05010.1,3'_truncated,0.0428474476386636,0.0320850723362204,17.3286563733159,13.8048496390412
AT1G05010.1,5'_truncated,0.22080734534549,0.219893479245265,89.4367420960146,94.7563313970529
AT1G05010.1,Both_truncated,0.00335173605581581,0.00440215681716201,1.33300222110038,1.89882425856805
AT1G05010.1,Intact,0.732993470960031,0.743619291601352,302.449523024915,320.892795578587
AT1G05190.1,3'_truncated,0.0117685326810872,0.0120721256246324,8.56352967119963,8.53578126464755
AT1G05190.1,5'_truncated,0.0866060946442947,0.080159078614881,63.4096322654859,56.714741487292
AT1G05190.1,Both_truncated,0.000488606376707852,0.000431839650283847,0.353532912072508,0.297447079791714
AT1G05190.1,Intact,0.90113676629791,0.907336956110203,664.183007014435,645.164881074622
AT1G05850.1,3'_truncated,0.0820258093523957,0.0721425611515187,18.8977934406946,19.037509642894
AT1G05850.1,5'_truncated,0.12595703531534,0.128374146102127,30.1419908109393,33.8268452934949
AT1G05850.1,Both_truncated,0.0020304863891485,0.00429422665327426,0.587182206429508,1.11391436904209
AT1G05850.1,Intact,0.789986668943116,0.79518906609308,208.706218158917,213.595501099406
AT1G06360.2,3'_truncated,0.00055005500550055,0.000610873549175321,0.12320699934035,0.116633323143469
AT1G06360.2,5'_truncated,0.922766018153257,0.917200303620653,155.300529757943,164.93578201804
AT1G06360.2,Both_truncated,0.0753310302103564,0.0805769578268261,12.0415551117099,14.4206507672906
AT1G06360.2,Intact,0.0025793999518295,0.00302867105419295,0.526157409072899,0.527192981526797
AT1G06680.1,3'_truncated,0.0121995958217887,0.0145243534660814,24.2869668997549,31.0837207048136
AT1G06680.1,5'_truncated,0.205404348522083,0.172205813067268,339.434485551855,364.282281644386
